Year,State,County,Ownership,Establishment Count,January Employment,February Employment,March Employment,Total Quarterly Wages,Average Weekly Wage,Employment Location Quotient Relative to U.S.,Total Wage Location Quotient Relative to U.S.
2025,New Mexico,"Dona Ana County",Federal Government,70,"3,429","3,432","3,422","91,017,956","2,043",2.2,3.46
2025,New Mexico,"Eddy County",Federal Government,27,684,678,686,"19,992,950","2,253",1.05,1.18
2025,New Mexico,"Grant County",Federal Government,18,215,224,227,"4,390,655","1,521",1.23,1.26
2025,New Mexico,"Guadalupe County",Federal Government,10,29,28,25,"417,058","1,174",0.88,1.1
2025,New Mexico,"Harding County",Federal Government,6,13,13,13,"141,615",838,4.12,3.13
2025,New Mexico,"Hidalgo County",Federal Government,7,193,189,190,"6,382,635","2,575",7.79,14.14
2025,New Mexico,"Lea County",Federal Government,13,110,103,103,"2,065,390","1,508",0.16,0.14
2025,New Mexico,"Lincoln County",Federal Government,18,85,90,100,"1,553,902","1,304",0.78,0.84
2025,New Mexico,"Los Alamos County",Federal Government,9,255,257,256,"7,487,311","2,250",0.59,0.45
2025,New Mexico,"Luna County",Federal Government,8,416,416,417,"14,112,646","2,607",2.86,5.53
2025,New Mexico,"McKinley County",Federal Government,23,"2,288","2,283","2,271","56,533,059","1,907",6.02,9.53
2025,New Mexico,"Mora County",Federal Government,13,42,43,40,"859,679","1,587",3.06,4.31
2025,New Mexico,"Otero County",Federal Government,50,"1,732","1,726","1,713","30,086,901","1,343",5.08,5.52
2025,New Mexico,"Quay County",Federal Government,8,30,25,25,"421,677","1,216",0.51,0.6
2025,New Mexico,"Rio Arriba County",Federal Government,33,225,237,237,"4,724,864","1,560",1.31,1.64
2025,New Mexico,"Roosevelt County",Federal Government,10,38,36,37,"525,750","1,093",0.33,0.3
2025,New Mexico,"Sandoval County",Federal Government,22,468,458,454,"9,210,435","1,540",0.65,0.65
2025,New Mexico,"San Juan County",Federal Government,30,"1,529","1,524","1,515","38,619,718","1,951",1.65,2.21
2025,New Mexico,"San Miguel County",Federal Government,23,153,149,155,"3,382,700","1,708",1.04,1.58
2025,New Mexico,"Santa Fe County",Federal Government,32,"1,046","1,034","1,027","24,045,689","1,786",0.87,1.03
2025,New Mexico,"Sierra County",Federal Government,13,72,65,68,"1,320,584","1,487",1.02,1.31
2025,New Mexico,"Socorro County",Federal Government,19,182,176,178,"3,233,297","1,392",1.86,1.93
2025,New Mexico,"Taos County",Federal Government,26,257,253,256,"5,426,762","1,635",1.16,1.7
2025,New Mexico,"Torrance County",Federal Government,12,56,55,56,"1,036,220","1,432",0.92,0.93
2025,New Mexico,"Union County",Federal Government,10,37,36,38,"579,031","1,204",1.63,1.59
2025,New Mexico,"Valencia County",Federal Government,11,113,109,112,"2,017,086","1,394",0.33,0.36
2025,New Mexico,"Unknown Or Undefined",Federal Government,64,688,694,683,"18,074,018","2,020",1.49,1.33
2025,New York,"Albany County",Federal Government,82,"5,408","5,400","5,407","137,650,282","1,959",1.19,1.11
2025,New York,"Allegany County",Federal Government,26,111,108,114,"1,760,176","1,220",0.42,0.37
2025,New York,"Bronx County",Federal Government,65,"3,723","3,698","3,668","106,136,794","2,209",0.56,0.7
2025,New York,"Broome County",Federal Government,40,503,488,497,"10,649,160","1,652",0.31,0.32
2025,New York,"Cattaraugus County",Federal Government,41,247,246,243,"4,957,938","1,555",0.45,0.52
2025,New York,"Cayuga County",Federal Government,23,153,149,153,"2,778,438","1,409",0.33,0.28
2025,New York,"Chautauqua County",Federal Government,43,286,283,282,"4,949,471","1,342",0.32,0.32
2025,New York,"Chemung County",Federal Government,23,208,202,203,"4,035,291","1,519",0.32,0.3
2025,New York,"Chenango County",Federal Government,20,89,84,82,"1,405,203","1,272",0.24,0.18
2025,New York,"Clinton County",Federal Government,34,793,766,789,"22,809,332","2,242",1.31,1.89
2025,New York,"Columbia County",Federal Government,36,148,146,148,"2,901,459","1,515",0.38,0.39
2025,New York,"Cortland County",Federal Government,15,133,129,125,"2,423,366","1,445",0.38,0.4
2025,New York,"Delaware County",Federal Government,32,120,118,117,"2,185,969","1,421",0.43,0.37
2025,New York,"Dutchess County",Federal Government,51,"1,238","1,219","1,229","32,356,066","2,026",0.56,0.62
2025,New York,"Erie County",Federal Government,116,"9,085","9,092","9,088","239,209,863","2,025",1.02,1.15
2025,New York,"Essex County",Federal Government,29,262,261,267,"6,407,991","1,872",0.92,1.1
2025,New York,"Franklin County",Federal Government,25,183,178,179,"4,374,775","1,870",0.54,0.56
2025,New York,"Fulton County",Federal Government,9,87,86,87,"1,540,765","1,368",0.28,0.27
2025,New York,"Genesee County",Federal Government,23,552,548,557,"13,789,463","1,920",1.27,1.64
2025,New York,"Greene County",Federal Government,30,92,85,88,"1,702,414","1,483",0.32,0.28
2025,New York,"Hamilton County",Federal Government,9,13,13,13,"156,578",926,0.48,0.33
2025,New York,"Herkimer County",Federal Government,18,74,74,73,"1,233,032","1,288",0.25,0.24
2025,New York,"Jefferson County",Federal Government,63,"3,260","3,257","3,269","57,580,367","1,358",4.3,4.12
2025,New York,"Kings County",Federal Government,103,"7,736","7,694","7,681","203,068,316","2,028",0.41,0.56
2025,New York,"Lewis County",Federal Government,13,53,50,49,"892,887","1,356",0.37,0.36
2025,New York,"Livingston County",Federal Government,25,132,131,133,"2,206,612","1,286",0.36,0.32
2025,New York,"Madison County",Federal Government,26,143,139,141,"2,203,554","1,202",0.35,0.3
2025,New York,"Monroe County",Federal Government,62,"2,882","2,892","2,891","66,792,255","1,779",0.39,0.39
2025,New York,"Montgomery County",Federal Government,15,102,102,102,"1,810,384","1,365",0.28,0.27
2025,New York,"Nassau County",Federal Government,111,"5,410","5,422","5,427","137,284,815","1,949",0.44,0.43
2025,New York,"New York County",Federal Government,145,"20,479","20,431","20,323","673,661,054","2,539",0.42,0.18
2025,New York,"Niagara County",Federal Government,34,966,963,975,"19,940,773","1,585",0.75,0.8
2025,New York,"Oneida County",Federal Government,66,"2,514","2,503","2,505","46,374,726","1,423",1.26,1.11
2025,New York,"Onondaga County",Federal Government,82,"4,413","4,400","4,385","111,446,913","1,949",0.93,0.98
2025,New York,"Ontario County",Federal Government,28,955,944,955,"21,468,090","1,736",0.93,0.95
2025,New York,"Orange County",Federal Government,94,"4,390","4,430","4,451","98,255,020","1,709",1.49,1.57
2025,New York,"Orleans County",Federal Government,11,67,70,72,"1,101,463","1,216",0.34,0.25
2025,New York,"Oswego County",Federal Government,30,258,252,250,"5,283,807","1,604",0.4,0.39
2025,New York,"Otsego County",Federal Government,29,132,133,134,"2,415,344","1,397",0.31,0.28
2025,New York,"Putnam County",Federal Government,9,127,127,128,"2,417,763","1,461",0.25,0.21
2025,New York,"Queens County",Federal Government,97,"13,025","12,941","12,836","337,319,600","2,006",0.88,1
2025,New York,"Rensselaer County",Federal Government,37,399,401,398,"8,371,478","1,613",0.36,0.31
2025,New York,"Richmond County",Federal Government,31,882,863,857,"18,223,370","1,616",0.32,0.3
2025,New York,"Rockland County",Federal Government,31,454,447,442,"8,949,947","1,538",0.16,0.15
2025,New York,"St. Lawrence County",Federal Government,54,566,568,569,"14,727,403","1,996",0.85,1.07
2025,New York,"Saratoga County",Federal Government,35,445,444,445,"8,604,805","1,489",0.25,0.21
2025,New York,"Schenectady County",Federal Government,19,560,556,556,"11,312,627","1,561",0.49,0.38
2025,New York,"Schoharie County",Federal Government,19,65,64,64,"1,124,320","1,344",0.41,0.4
2025,New York,"Schuyler County",Federal Government,12,39,42,43,"649,965","1,210",0.47,0.4
2025,New York,"Seneca County",Federal Government,12,89,85,84,"1,503,682","1,345",0.43,0.35
2025,New York,"Steuben County",Federal Government,37,970,958,965,"21,553,190","1,719",1.47,1.08
2025,New York,"Suffolk County",Federal Government,165,"11,245","11,215","11,259","294,358,301","2,015",0.86,0.85
2025,New York,"Sullivan County",Federal Government,51,196,197,199,"3,915,458","1,526",0.35,0.35
2025,New York,"Tioga County",Federal Government,14,133,128,127,"2,358,779","1,403",0.51,0.4
2025,New York,"Tompkins County",Federal Government,23,266,266,260,"5,461,890","1,591",0.28,0.25
2025,New York,"Ulster County",Federal Government,67,365,365,371,"7,523,154","1,577",0.33,0.32
2025,New York,"Warren County",Federal Government,27,196,192,193,"3,589,277","1,426",0.29,0.26
2025,New York,"Washington County",Federal Government,25,113,107,111,"1,897,259","1,323",0.4,0.35
2025,New York,"Wayne County",Federal Government,23,166,160,166,"2,879,955","1,351",0.31,0.27
2025,New York,"Westchester County",Federal Government,107,"3,990","3,939","3,948","95,972,878","1,865",0.48,0.34
2025,New York,"Wyoming County",Federal Government,16,82,83,84,"1,349,065","1,250",0.36,0.27
2025,New York,"Yates County",Federal Government,12,57,56,58,"971,623","1,311",0.43,0.44
2025,New York,"Unknown Or Undefined",Federal Government,102,"3,585","3,582","3,516","106,054,279","2,291",0.86,0.51
2025,North Carolina,"Alamance County",Federal Government,15,250,243,249,"4,500,533","1,400",0.19,0.19
2025,North Carolina,"Alexander County",Federal Government,4,55,57,57,"901,405","1,231",0.35,0.35
2025,North Carolina,"Alleghany County",Federal Government,8,34,39,38,"601,352","1,250",0.61,0.59
2025,North Carolina,"Anson County",Federal Government,9,46,47,47,"825,481","1,361",0.36,0.41
2025,North Carolina,"Ashe County",Federal Government,13,57,54,55,"955,221","1,328",0.39,0.43
2025,North Carolina,"Avery County",Federal Government,8,43,41,42,"840,233","1,539",0.28,0.4
2025,North Carolina,"Beaufort County",Federal Government,14,126,127,131,"2,162,880","1,300",0.43,0.42
2025,North Carolina,"Bertie County",Federal Government,13,61,61,60,"1,172,927","1,487",0.6,0.79
2025,North Carolina,"Bladen County",Federal Government,15,88,79,81,"1,656,724","1,542",0.33,0.39
2025,North Carolina,"Brunswick County",Federal Government,17,568,587,589,"12,663,011","1,676",0.72,0.88
2025,North Carolina,"Buncombe County",Federal Government,48,"3,976","3,961","3,929","110,905,881","2,157",1.53,2.13
2025,North Carolina,"Burke County",Federal Government,18,171,165,163,"3,065,599","1,418",0.28,0.32
2025,North Carolina,"Cabarrus County",Federal Government,13,357,344,344,"6,491,695","1,434",0.2,0.19
2025,North Carolina,"Caldwell County",Federal Government,9,134,131,130,"2,279,513","1,332",0.26,0.27
2025,North Carolina,"Camden County",Federal Government,4,17,20,19,"275,970","1,137",0.85,0.71
2025,North Carolina,"Carteret County",Federal Government,24,333,326,326,"7,751,394","1,816",0.68,1.05
2025,North Carolina,"Caswell County",Federal Government,8,34,35,38,"630,744","1,360",0.63,0.62
2025,North Carolina,"Catawba County",Federal Government,16,301,299,298,"6,005,700","1,543",0.17,0.18
2025,North Carolina,"Chatham County",Federal Government,12,105,103,105,"1,960,154","1,445",0.27,0.27
2025,North Carolina,"Cherokee County",Federal Government,13,125,122,128,"2,682,881","1,651",0.85,1.16
2025,North Carolina,"Chowan County",Federal Government,5,36,37,36,"557,573","1,180",0.37,0.37
2025,North Carolina,"Clay County",Federal Government,4,29,28,28,"421,534","1,144",0.66,0.61
2025,North Carolina,"Cleveland County",Federal Government,17,175,166,169,"2,955,575","1,337",0.24,0.23
2025,North Carolina,"Columbus County",Federal Government,18,125,128,131,"2,207,572","1,327",0.48,0.48
2025,North Carolina,"Craven County",Federal Government,21,"5,802","5,807","5,802","113,121,005","1,499",7.42,7.93
2025,North Carolina,"Cumberland County",Federal Government,69,"15,267","15,254","15,291","340,569,499","1,716",6.52,7.63
2025,North Carolina,"Currituck County",Federal Government,16,36,37,37,"661,183","1,387",0.3,0.33
2025,North Carolina,"Dare County",Federal Government,16,182,186,187,"4,045,438","1,682",0.53,0.73
2025,North Carolina,"Davidson County",Federal Government,11,195,186,187,"3,284,926","1,335",0.21,0.21
2025,North Carolina,"Davie County",Federal Government,4,54,53,54,"964,916","1,383",0.2,0.2
2025,North Carolina,"Duplin County",Federal Government,18,135,132,134,"2,695,735","1,551",0.35,0.46
2025,North Carolina,"Durham County",Federal Government,30,"6,499","6,468","6,476","202,280,755","2,401",1.44,1.26
2025,North Carolina,"Edgecombe County",Federal Government,12,252,256,255,"5,300,601","1,603",0.89,1.15
2025,North Carolina,"Forsyth County",Federal Government,35,"1,455","1,447","1,447","31,935,334","1,695",0.4,0.35
2025,North Carolina,"Franklin County",Federal Government,7,97,103,97,"1,846,261","1,435",0.35,0.34
2025,North Carolina,"Gaston County",Federal Government,19,"1,242","1,247","1,274","24,874,018","1,525",0.81,0.87
2025,North Carolina,"Gates County",Federal Government,10,14,20,15,"224,681","1,058",0.53,0.58
2025,North Carolina,"Graham County",Federal Government,5,30,33,32,"767,758","1,865",0.85,1.31
2025,North Carolina,"Granville County",Federal Government,11,"1,317","1,304","1,307","42,714,836","2,509",3.25,5.03
2025,North Carolina,"Greene County",Federal Government,7,29,30,28,"467,721","1,241",0.33,0.34
2025,North Carolina,"Guilford County",Federal Government,63,"4,239","4,295","4,287","98,504,469","1,773",0.76,0.82
2025,North Carolina,"Halifax County",Federal Government,15,128,127,121,"2,244,875","1,378",0.42,0.5
2025,North Carolina,"Harnett County",Federal Government,15,157,159,162,"2,867,115","1,384",0.28,0.31
2025,North Carolina,"Haywood County",Federal Government,11,121,121,124,"2,260,872","1,426",0.37,0.42
2025,North Carolina,"Henderson County",Federal Government,22,211,215,220,"4,322,356","1,544",0.26,0.29
2025,North Carolina,"Hertford County",Federal Government,10,57,53,55,"853,779","1,194",0.35,0.33
2025,North Carolina,"Hoke County",Federal Government,5,62,63,62,"1,135,371","1,401",0.35,0.4
2025,North Carolina,"Hyde County",Federal Government,8,26,25,28,"392,376","1,146",0.99,0.94
2025,North Carolina,"Iredell County",Federal Government,20,291,285,291,"5,496,707","1,463",0.19,0.17
2025,North Carolina,"Jackson County",Federal Government,11,56,56,57,"1,046,407","1,429",0.16,0.19
2025,North Carolina,"Johnston County",Federal Government,18,270,258,265,"5,323,828","1,549",0.22,0.22
2025,North Carolina,"Jones County",Federal Government,5,21,23,24,"371,542","1,261",0.79,0.72
2025,North Carolina,"Lee County",Federal Government,10,153,150,162,"3,052,334","1,515",0.31,0.27
2025,North Carolina,"Lenoir County",Federal Government,12,205,211,208,"4,056,240","1,500",0.37,0.42
2025,North Carolina,"Lincoln County",Federal Government,7,123,118,123,"2,084,158","1,321",0.22,0.2
2025,North Carolina,"McDowell County",Federal Government,6,97,96,98,"2,035,947","1,615",0.33,0.43
2025,North Carolina,"Macon County",Federal Government,10,181,176,176,"3,519,272","1,524",0.75,0.94
2025,North Carolina,"Madison County",Federal Government,6,75,77,70,"1,599,877","1,663",0.87,1.24
2025,North Carolina,"Martin County",Federal Government,9,48,47,50,"880,736","1,402",0.42,0.58
2025,North Carolina,"Mecklenburg County",Federal Government,75,"6,007","5,983","6,002","162,081,984","2,079",0.4,0.3
2025,North Carolina,"Mitchell County",Federal Government,8,43,44,42,"758,150","1,356",0.46,0.51
2025,North Carolina,"Montgomery County",Federal Government,8,70,69,70,"1,294,909","1,430",0.41,0.47
2025,North Carolina,"Moore County",Federal Government,18,183,185,194,"3,334,672","1,369",0.24,0.23
2025,North Carolina,"Nash County",Federal Government,14,101,103,110,"1,913,036","1,406",0.14,0.13
2025,North Carolina,"New Hanover County",Federal Government,34,"1,149","1,161","1,166","29,330,981","1,947",0.46,0.53
2025,North Carolina,"Northampton County",Federal Government,15,35,36,36,"586,192","1,264",0.39,0.38
2025,North Carolina,"Onslow County",Federal Government,27,"6,600","6,626","6,593","106,312,085","1,238",6.4,6.64
2025,North Carolina,"Orange County",Federal Government,19,320,313,307,"7,514,175","1,845",0.2,0.19
2025,North Carolina,"Pamlico County",Federal Government,10,31,27,27,"482,637","1,310",0.35,0.52
2025,North Carolina,"Pasquotank County",Federal Government,11,808,803,800,"19,438,887","1,861",2.59,3.77
2025,North Carolina,"Pender County",Federal Government,11,106,105,109,"1,854,904","1,338",0.36,0.37
2025,North Carolina,"Perquimans County",Federal Government,6,33,35,40,"673,081","1,438",0.91,1.04
2025,North Carolina,"Person County",Federal Government,5,48,52,54,"897,548","1,345",0.31,0.3
2025,North Carolina,"Pitt County",Federal Government,29,759,749,746,"18,090,959","1,852",0.48,0.58
2025,North Carolina,"Polk County",Federal Government,6,47,48,47,"856,760","1,392",0.44,0.55
2025,North Carolina,"Randolph County",Federal Government,18,185,186,188,"3,460,450","1,429",0.21,0.22
2025,North Carolina,"Richmond County",Federal Government,13,94,92,91,"1,943,979","1,620",0.35,0.49
2025,North Carolina,"Robeson County",Federal Government,23,284,290,290,"5,513,192","1,473",0.4,0.5
2025,North Carolina,"Rockingham County",Federal Government,11,138,145,141,"2,528,422","1,376",0.3,0.35
2025,North Carolina,"Rowan County",Federal Government,21,"2,845","2,820","2,799","80,549,192","2,196",2.87,4.1
2025,North Carolina,"Rutherford County",Federal Government,16,123,125,126,"2,152,222","1,328",0.36,0.38
2025,North Carolina,"Sampson County",Federal Government,15,110,105,106,"1,974,898","1,420",0.31,0.35
2025,North Carolina,"Scotland County",Federal Government,5,47,48,49,"887,041","1,422",0.21,0.22
2025,North Carolina,"Stanly County",Federal Government,14,145,139,138,"2,547,331","1,393",0.3,0.35
2025,North Carolina,"Stokes County",Federal Government,11,67,62,65,"1,086,635","1,293",0.44,0.54
2025,North Carolina,"Surry County",Federal Government,17,165,163,164,"2,739,230","1,285",0.3,0.29
2025,North Carolina,"Swain County",Federal Government,9,111,113,114,"1,865,780","1,274",0.89,0.91
2025,North Carolina,"Transylvania County",Federal Government,11,145,139,138,"3,103,113","1,697",0.75,1.02
2025,North Carolina,"Tyrrell County",Federal Government,4,16,14,17,"243,220","1,194",0.94,0.88
2025,North Carolina,"Union County",Federal Government,16,285,291,289,"6,224,991","1,661",0.19,0.19
2025,North Carolina,"Vance County",Federal Government,8,81,75,76,"1,426,153","1,419",0.28,0.33
2025,North Carolina,"Wake County",Federal Government,86,"6,395","6,397","6,377","167,063,722","2,011",0.5,0.47
2025,North Carolina,"Warren County",Federal Government,7,22,22,24,"391,626","1,329",0.43,0.5
2025,North Carolina,"Washington County",Federal Government,5,27,25,25,"382,810","1,147",0.42,0.38
2025,North Carolina,"Watauga County",Federal Government,12,100,103,102,"1,971,666","1,492",0.22,0.26
